,white_king_edge_dist,white_rook_edge_dist,black_king_edge_dist,white_king_in_corner,white_rook_in_corner,black_king_in_corner,wking_wrook_dist_x,wking_wrook_dist_y,wking_bking_dist_x,wking_bking_dist_y,wrook_bking_dist_x,wrook_bking_dist_y,result
489,2,2,1,0,0,0,1,0,3,5,2,5,9
490,2,3,1,0,0,0,1,1,1,6,0,5,13
491,2,2,2,0,0,0,1,5,4,5,5,0,13
492,3,2,2,0,0,0,2,4,4,0,2,4,12
493,1,2,1,0,0,0,0,1,2,7,2,6,14
494,2,1,4,0,0,0,6,0,3,2,3,2,15
495,2,2,2,0,0,0,3,2,1,5,4,3,13
496,2,4,1,0,0,0,0,3,3,4,3,1,9
497,2,2,1,0,0,1,2,2,3,1,1,3,3
498,2,2,3,0,0,0,4,0,0,3,4,3,13
499,2,3,2,0,0,0,2,4,3,5,1,1,-1
500,1,1,2,0,0,0,2,0,0,4,2,4,12
501,3,1,1,0,0,0,1,2,5,3,6,5,11
502,1,2,4,0,0,0,3,6,1,4,2,2,15
503,3,1,1,0,1,0,4,5,4,1,0,4,11
504,1,1,4,0,0,0,1,5,2,3,3,2,15
505,1,2,2,0,0,0,4,5,1,6,3,1,13
506,3,1,3,0,0,0,3,0,2,0,5,0,9
507,3,1,1,0,1,0,2,2,0,2,2,0,0
508,1,1,2,0,0,0,5,6,3,6,2,0,15
509,3,3,1,0,0,0,3,0,1,2,2,2,8
510,2,1,1,0,0,0,2,1,0,6,2,7,11
511,1,1,1,0,0,0,2,2,5,3,7,1,13
512,1,1,2,0,0,0,5,1,4,4,1,3,14
513,2,1,2,0,0,0,6,1,4,0,2,1,9
514,1,2,3,1,0,0,4,6,5,3,1,3,15
515,1,1,1,0,1,0,3,7,4,4,7,3,12
516,1,1,1,0,1,0,3,0,4,2,7,2,13
517,2,3,2,0,0,0,0,4,4,4,4,0,14
518,2,2,2,0,0,0,0,5,5,3,5,2,14
519,1,3,2,1,0,0,4,2,4,1,0,1,-1
520,1,1,2,0,1,0,1,0,3,6,4,6,14
521,2,2,3,0,0,0,3,0,2,1,1,1,-1
522,1,3,2,0,0,0,2,2,1,6,3,4,14
523,3,2,1,0,0,0,0,4,4,4,4,0,11
524,3,2,1,0,0,0,4,1,0,2,4,3,2
525,1,2,3,1,0,0,1,4,5,3,4,1,14
526,1,2,2,0,0,0,2,6,1,6,3,0,15
527,1,3,4,0,0,0,2,2,3,3,1,1,-1
528,1,2,2,0,0,0,5,1,0,2,5,1,13
529,1,2,3,0,0,0,2,6,1,5,3,1,15
530,3,1,2,0,0,0,3,2,4,2,1,4,10
531,1,3,1,0,0,0,4,4,3,7,1,3,14
532,1,3,3,0,0,0,1,4,2,2,1,2,15
533,3,4,1,0,0,0,1,1,4,1,3,2,6
534,1,2,1,0,0,0,1,1,4,7,5,6,14
535,1,1,1,0,0,0,2,7,2,0,4,7,6
536,2,2,2,0,0,0,4,2,3,0,1,2,10
537,2,1,1,0,0,1,3,0,4,1,7,1,6
538,1,2,2,0,0,0,1,2,4,3,5,1,14
539,2,1,1,0,0,0,5,6,6,2,1,4,9
540,3,2,2,0,0,0,3,2,2,0,5,2,7
541,1,3,1,0,0,0,1,5,4,2,5,3,13
542,3,2,3,0,0,0,2,4,1,2,1,2,13
543,1,1,1,1,1,0,0,7,4,0,4,7,12
544,1,1,4,0,0,0,2,7,1,3,3,4,14
545,2,1,1,0,0,0,5,5,3,6,2,1,9
546,2,2,4,0,0,0,4,1,2,2,2,1,14
547,3,2,1,0,0,1,0,1,5,5,5,6,11
548,3,1,3,0,0,0,3,3,2,1,5,2,12
549,4,3,1,0,0,1,0,1,4,4,4,5,9
550,1,2,1,0,0,0,0,1,4,2,4,1,12
551,1,3,1,0,0,0,0,5,2,6,2,1,10
552,1,1,1,0,0,1,5,7,6,7,1,0,-1
553,1,2,1,0,0,0,4,5,5,6,1,1,-1
554,1,1,1,0,0,0,1,1,6,5,7,4,13
555,2,1,2,0,0,0,2,1,4,4,6,3,13
556,3,1,3,0,0,0,5,1,3,0,2,1,9
557,2,3,3,0,0,0,2,1,4,2,2,1,14
558,3,1,2,0,1,0,5,5,4,4,1,1,-1
559,2,1,2,0,0,0,2,3,3,0,5,3,10
560,2,4,1,0,0,0,1,2,2,1,1,3,6
561,3,1,2,0,0,0,3,4,0,4,3,0,12
562,1,1,4,1,1,0,7,0,4,3,3,3,15
563,3,1,1,0,0,0,3,5,1,2,4,7,5
564,1,1,3,0,0,0,1,0,2,3,1,3,13
565,1,1,2,0,0,0,1,2,0,3,1,1,-1
566,1,1,1,0,0,1,1,7,6,0,5,7,9
567,3,1,2,0,0,0,1,5,0,4,1,1,-1
568,1,2,3,0,0,0,4,3,1,2,3,1,11
569,1,2,2,0,0,0,4,2,4,3,0,1,-1
570,2,1,1,0,0,0,0,1,2,6,2,7,11
571,1,1,3,0,0,0,3,5,2,4,5,1,14
572,1,1,1,0,1,1,4,0,3,0,7,0,5
573,4,1,3,0,0,0,1,3,2,2,3,5,11
574,4,1,1,0,0,1,4,1,4,4,0,3,9
575,1,3,1,0,0,0,0,3,2,7,2,4,14
576,1,3,2,0,0,0,3,4,1,6,4,2,14
577,1,2,1,0,0,0,3,1,2,0,1,1,-1
578,2,1,3,0,0,0,6,2,3,1,3,1,11
579,1,1,3,0,1,0,6,0,1,2,5,2,15
580,2,2,4,0,0,0,5,0,3,2,2,2,15
581,1,3,1,1,0,0,3,5,7,2,4,3,14
582,2,1,1,0,0,0,6,3,6,4,0,1,-1
583,3,3,1,0,0,0,1,0,5,0,4,0,11
584,1,3,2,0,0,0,2,2,3,1,1,1,-1
585,3,1,1,0,0,0,4,4,4,2,0,2,12
586,1,3,1,0,0,0,0,5,4,7,4,2,13
587,3,1,1,0,0,0,4,2,2,5,2,3,11
588,2,1,2,0,0,0,1,1,0,5,1,6,10
589,1,1,1,0,0,0,1,7,5,1,4,6,9
590,1,1,1,1,0,0,0,4,4,0,4,4,12
591,1,1,1,0,0,0,5,4,1,7,4,3,13
592,2,4,2,0,0,0,2,2,1,4,3,2,12
593,1,1,1,0,0,0,1,4,2,7,3,3,13
594,1,1,3,0,0,0,5,4,2,5,3,1,13
595,2,1,2,0,0,0,0,6,3,0,3,6,12
596,1,1,3,0,0,0,5,1,3,2,2,1,14
597,1,1,1,1,0,0,7,6,7,3,0,3,14
598,3,2,3,0,0,0,1,3,3,2,4,1,13
599,4,1,1,0,0,1,3,2,4,3,7,5,7
600,1,2,1,0,0,0,1,6,3,0,2,6,11
601,1,3,3,0,0,0,3,4,3,2,0,2,14
602,2,1,3,0,0,0,2,1,2,1,4,0,14
603,2,2,3,0,0,0,2,5,2,4,0,1,-1
604,2,3,1,0,0,1,0,4,4,1,4,5,6
605,2,2,2,0,0,0,3,5,2,5,1,0,-1
606,4,1,2,0,0,0,3,0,0,2,3,2,9
607,4,1,1,0,0,0,1,4,3,3,2,7,8
608,2,2,1,0,0,0,2,5,2,1,4,4,10
609,1,4,1,0,0,1,2,4,1,7,3,3,12
610,3,1,1,0,1,0,4,2,3,4,7,6,9
611,1,3,2,0,0,0,0,5,3,1,3,4,13
612,2,1,1,0,0,0,6,0,6,5,0,5,13
613,3,2,2,0,0,0,2,3,2,2,0,1,-1
614,2,3,1,0,0,0,2,1,3,3,5,2,11
615,1,4,2,0,0,0,0,3,3,4,3,1,13
616,2,2,3,0,0,0,1,0,1,3,2,3,13
617,2,1,2,0,1,0,5,6,2,5,3,1,13
618,2,3,3,0,0,0,3,1,4,4,1,3,13
619,2,3,1,0,0,0,0,1,4,6,4,5,13
620,1,2,3,0,0,0,1,1,3,3,4,2,15
621,1,2,1,0,0,1,2,6,4,7,2,1,10
622,1,1,1,0,0,0,2,0,2,3,4,3,13
623,2,1,3,0,0,0,6,3,2,1,4,2,14
624,2,2,1,0,0,0,2,4,4,0,6,4,8
625,2,2,2,0,0,0,4,1,4,4,0,3,13
626,1,2,2,0,0,0,0,1,0,6,0,5,14
627,1,1,2,0,0,0,4,6,3,4,1,2,14
628,3,1,2,0,1,0,3,5,2,2,1,3,11
629,2,2,1,0,0,0,3,0,3,1,0,1,-1
630,2,1,1,0,0,1,2,3,2,1,0,4,0
631,1,1,1,1,0,1,4,7,7,0,3,7,12
632,3,1,2,0,0,0,3,0,1,4,4,4,12
633,1,2,1,0,0,0,5,3,4,0,1,3,11
634,4,2,2,0,0,0,3,1,3,2,0,3,12
635,2,1,1,0,0,0,4,2,4,5,0,3,10
636,1,4,3,0,0,0,3,3,2,5,1,2,14
637,1,1,1,0,0,0,3,4,4,2,7,2,10
638,1,1,2,0,0,0,1,0,2,1,3,1,11
639,2,3,4,0,0,0,0,4,1,3,1,1,-1
640,2,2,4,0,0,0,2,5,1,3,3,2,14
641,4,3,2,0,0,0,1,1,2,2,1,1,7
642,1,3,2,0,0,0,0,2,3,2,3,0,14
643,1,3,3,0,0,0,4,3,2,5,2,2,15
644,3,3,1,0,0,0,1,0,3,2,4,2,11
645,2,2,1,0,0,0,1,5,6,3,5,2,14
646,3,1,2,0,0,0,4,2,3,4,1,2,11
647,2,3,2,0,0,0,0,4,2,4,2,0,12
648,3,1,2,0,1,0,2,5,4,1,6,4,12
649,1,1,1,0,0,0,1,4,6,2,7,2,11
650,1,1,3,1,0,0,7,5,3,2,4,3,16
651,1,3,4,0,0,0,2,5,3,3,1,2,16
652,3,2,2,0,0,0,0,1,2,3,2,4,10
653,1,2,1,1,0,0,4,6,7,4,3,2,15
654,1,1,1,0,0,0,3,1,2,0,5,1,4
655,1,2,4,0,0,0,0,3,3,3,3,0,14
656,2,1,2,0,1,0,2,6,4,2,6,4,13
657,3,2,2,0,0,0,1,4,4,3,5,1,12
658,1,2,2,1,0,0,6,5,3,1,3,4,14
659,1,2,2,0,0,0,2,6,3,6,1,0,-1
660,3,1,2,0,0,0,2,5,3,1,5,6,8
661,2,2,1,0,0,0,2,0,3,0,1,0,-1
662,1,1,1,0,0,0,1,3,6,5,7,2,14
663,1,1,2,0,0,0,4,3,3,5,1,2,14
664,2,2,2,0,0,0,5,3,5,2,0,1,-1
665,1,1,3,1,0,0,6,7,5,3,1,4,16
666,2,3,2,0,0,0,1,4,2,0,3,4,5
667,2,4,1,0,0,0,3,2,6,4,3,2,12
668,3,2,1,0,0,0,2,1,3,4,5,5,9
669,1,3,1,0,0,0,1,2,5,2,4,0,14
670,1,2,1,0,0,1,2,4,4,7,6,3,12
671,2,4,2,0,0,0,1,3,3,4,2,1,11
672,1,1,4,0,0,0,0,7,2,3,2,4,15
673,2,3,1,0,0,1,3,2,5,6,2,4,10
674,1,3,3,0,0,0,1,5,1,4,2,1,15
675,1,1,2,0,1,0,3,0,2,1,1,1,-1
676,1,1,2,0,0,0,3,7,0,5,3,2,14
677,1,1,2,0,0,0,1,7,0,6,1,1,-1
678,2,2,3,0,0,0,3,0,3,2,0,2,15
679,1,1,1,0,0,1,2,6,2,0,0,6,0
680,1,1,2,0,0,0,5,4,1,4,6,0,13
681,2,1,3,0,0,0,1,6,1,4,0,2,13
682,1,3,3,0,0,0,4,4,3,2,1,2,15
683,2,2,3,0,0,0,1,2,0,4,1,2,13
684,4,2,3,0,0,0,2,2,2,2,0,4,12
685,2,3,3,0,0,0,1,3,4,1,3,2,12
686,2,3,2,0,0,0,0,3,2,0,2,3,10
687,1,3,3,0,0,0,1,4,4,4,3,0,15
688,2,2,2,0,0,0,0,3,5,3,5,0,13
689,1,1,4,0,0,0,3,1,1,4,4,3,14
690,4,1,1,0,0,0,0,4,2,3,2,7,6
691,1,2,1,0,0,0,5,2,4,0,1,2,9
692,1,1,3,0,0,0,3,2,1,3,2,1,14
693,4,1,1,0,0,0,1,3,4,2,3,1,9
694,2,1,2,0,1,0,6,1,2,0,4,1,12
695,2,2,2,0,0,0,2,2,1,5,1,3,13
696,1,1,4,0,0,0,2,5,1,4,3,1,14
697,3,1,1,0,0,0,2,2,3,2,1,0,-1
698,3,4,4,0,0,0,1,1,2,2,1,1,12
699,1,2,1,0,0,1,0,6,4,7,4,1,11
700,2,1,1,0,0,1,1,1,3,1,2,0,5
701,3,4,1,0,0,0,1,2,5,2,4,0,11
702,2,2,3,0,0,0,1,0,1,4,0,4,13
703,1,1,2,0,0,0,3,7,3,6,0,1,-1
704,1,2,1,1,0,0,3,6,7,3,4,3,14
705,1,2,2,0,0,0,3,4,3,2,0,2,14
706,1,1,1,0,1,0,3,7,0,7,3,0,14
707,1,1,1,0,0,0,1,3,2,7,3,4,14
708,4,3,3,0,0,0,0,2,2,0,2,2,11
709,2,2,1,0,0,0,1,0,3,6,2,6,13
710,2,4,2,0,0,0,1,2,2,4,3,2,12
711,1,1,1,0,1,0,2,7,5,2,7,5,12
712,1,1,4,0,0,0,6,6,3,3,3,3,15
713,2,4,1,0,0,0,0,3,2,1,2,4,6
714,2,1,2,0,1,0,4,1,1,5,5,6,13
715,1,2,1,0,0,0,2,1,6,6,4,5,13
716,3,2,1,0,0,0,1,1,5,1,4,2,12
717,2,1,2,0,1,0,2,1,4,3,6,4,13
718,1,3,1,0,0,0,4,4,3,0,1,4,13
719,4,1,1,0,0,0,2,4,4,0,6,4,9
720,4,3,1,0,0,0,2,1,2,3,4,4,8
721,1,2,1,0,0,0,0,3,2,7,2,4,14
722,1,2,1,0,0,0,2,1,0,7,2,6,13
723,2,1,3,0,0,0,5,1,3,2,2,1,14
724,1,4,3,0,0,0,3,4,3,2,0,2,15
725,3,3,1,0,0,0,2,2,4,2,2,0,9
726,3,1,1,0,0,0,5,0,4,2,1,2,8
727,1,1,1,1,0,0,0,3,7,4,7,1,15
728,1,1,2,0,0,0,5,3,4,5,1,2,14
729,1,3,3,0,0,0,2,2,1,2,1,0,-1
730,1,3,2,0,0,0,2,2,4,5,2,3,13
731,1,1,1,0,1,0,2,7,5,1,7,6,9
732,1,1,1,0,0,0,2,0,3,0,1,0,-1
733,3,3,1,0,0,0,3,3,5,3,2,0,11
734,2,2,2,0,0,0,1,2,1,5,2,3,13
735,3,2,2,0,0,0,0,4,2,2,2,2,10
736,1,2,2,0,0,0,3,6,4,1,1,5,13
737,1,4,1,0,0,0,2,3,2,7,0,4,13
738,1,1,1,0,0,0,6,6,6,2,0,4,14
739,1,1,1,0,0,0,2,2,5,1,7,1,7
740,1,2,1,0,0,0,4,3,5,5,1,2,9
741,2,2,1,0,0,0,2,2,3,4,1,2,7
742,1,1,4,0,0,0,5,2,2,3,3,1,14
743,1,4,1,0,0,0,3,4,6,1,3,3,12
744,3,1,1,0,0,0,2,5,0,2,2,7,2
745,3,2,1,0,0,0,1,1,1,5,2,6,10
746,3,1,1,0,0,0,1,5,1,2,0,7,8
747,1,1,1,0,0,0,4,3,2,7,2,4,14
748,1,1,2,0,0,0,4,3,1,6,5,3,14
749,2,3,1,0,0,0,1,3,3,3,2,0,10
750,1,1,2,1,0,0,0,4,6,5,6,1,14
751,1,1,2,0,0,0,2,7,1,2,3,5,13
752,1,3,2,0,0,0,1,5,2,6,1,1,-1
753,2,3,4,0,0,0,2,4,1,2,1,2,14
754,2,4,1,0,0,0,0,3,4,4,4,1,11
755,1,2,1,1,0,0,6,6,5,0,1,6,14
756,1,3,1,0,0,0,4,5,2,7,2,2,13
757,1,4,1,0,0,0,0,4,2,7,2,3,12
758,2,3,2,0,0,0,1,4,3,0,2,4,14
759,1,1,1,0,0,0,2,6,2,5,0,1,-1
760,2,1,1,0,0,0,0,6,4,0,4,6,8
761,1,2,3,0,0,0,2,6,1,3,1,3,15
762,2,1,2,0,0,0,3,1,5,2,2,3,13
763,1,1,2,0,0,0,5,7,5,1,0,6,14
764,2,2,2,0,0,0,2,4,2,0,0,4,6
765,2,4,4,0,0,0,2,2,2,3,0,1,-1
766,2,1,4,0,0,0,1,6,1,2,2,4,13
767,3,1,1,0,0,0,1,5,3,4,2,1,8
768,1,1,2,0,0,0,0,7,4,4,4,3,14
769,2,3,3,0,0,0,2,3,2,2,0,1,-1
770,1,3,3,0,0,0,1,4,4,2,3,2,15
771,2,2,3,0,0,0,3,4,1,2,4,2,14
772,1,1,3,0,0,0,2,0,2,2,0,2,15
773,2,1,2,0,0,0,2,1,1,2,1,1,-1
774,3,1,1,0,0,0,2,3,5,4,7,1,9
775,3,1,1,0,0,0,0,2,3,1,3,3,10
776,1,2,2,0,0,0,2,3,2,2,0,1,-1
777,1,2,3,0,0,0,0,1,2,2,2,1,14
778,2,1,3,0,0,0,2,6,2,1,0,5,14
779,1,2,1,1,0,1,1,2,7,0,6,2,9
780,3,2,4,0,0,0,3,2,0,2,3,0,11
781,1,2,1,1,0,1,1,1,7,7,6,6,14
782,1,4,3,0,0,0,2,3,3,3,1,0,-1
783,1,1,4,0,0,0,1,4,3,3,4,1,14
784,1,3,1,0,0,1,1,2,3,0,4,2,4
785,1,1,4,0,1,0,6,0,3,3,3,3,15
786,1,2,1,0,0,1,1,2,5,7,6,5,12
787,1,1,3,0,0,0,5,3,3,4,2,1,14
788,2,4,3,0,0,0,3,3,4,3,1,0,-1
789,2,1,3,0,0,0,2,1,1,4,3,3,13
790,4,1,2,0,0,0,2,4,3,1,1,3,9
791,1,1,2,0,0,0,5,2,0,6,5,4,14
792,1,2,3,0,0,0,5,2,4,4,1,2,16
793,4,1,1,0,0,0,3,3,4,3,1,6,6
794,1,1,2,0,0,0,5,3,1,4,6,1,14
795,1,1,2,0,0,0,3,2,1,6,2,4,14
796,2,1,1,0,0,0,1,2,2,1,3,3,10
797,3,1,3,0,1,0,5,5,3,0,2,5,12
798,1,1,1,0,1,0,1,7,6,2,7,5,12
799,1,1,1,0,0,0,1,7,2,0,3,7,9
800,1,1,2,0,1,0,6,7,0,2,6,5,14
801,3,2,1,0,0,0,3,4,4,3,1,1,-1
802,3,1,1,0,0,0,5,1,0,2,5,3,2
803,1,1,1,0,0,1,3,2,3,7,0,5,10
804,3,1,1,0,1,0,3,5,3,1,0,6,7
805,2,2,4,0,0,0,0,5,0,3,0,2,14
806,4,2,2,0,0,0,3,1,3,2,0,1,-1
807,1,2,3,0,0,0,0,6,4,4,4,2,15
808,3,3,2,0,0,0,2,1,2,1,0,2,6
809,2,1,1,0,1,0,4,6,3,4,7,2,12
810,1,3,1,0,0,0,1,3,2,7,3,4,14
811,2,2,1,0,0,0,2,0,3,1,1,1,-1
812,2,2,3,0,0,0,2,0,2,1,0,1,-1
813,4,1,3,0,0,0,0,4,2,0,2,4,11
814,1,1,1,1,0,1,0,6,7,0,7,6,10
815,1,3,3,0,0,0,4,2,1,4,3,2,16
816,3,2,2,0,0,0,2,4,3,4,1,0,-1
817,3,2,1,0,0,0,3,2,4,2,1,0,-1
818,1,1,3,0,1,0,1,0,1,4,2,4,14
819,1,3,1,0,0,0,0,3,5,2,5,1,8
820,2,1,2,0,0,0,4,6,2,5,2,1,14
821,2,2,2,0,0,0,2,0,2,5,4,5,13
822,3,3,2,0,0,0,1,0,2,4,3,4,10
823,1,1,3,0,0,0,6,1,1,5,5,4,14
824,1,1,1,0,0,0,6,2,6,3,0,1,-1
825,1,1,2,0,0,0,4,7,5,3,1,4,11
826,2,3,2,0,0,0,1,2,4,0,3,2,10
827,1,3,1,0,0,1,2,3,3,0,5,3,5
828,4,2,1,0,0,0,1,3,4,2,5,1,9
829,2,1,2,0,0,0,2,6,2,1,0,5,12
830,1,1,2,0,0,0,1,4,5,3,6,1,12
831,2,2,2,0,0,0,2,2,2,0,4,2,7
832,1,1,1,0,0,0,3,1,3,2,0,1,-1
833,1,4,1,0,0,0,0,4,1,7,1,3,14
834,4,1,3,0,0,0,3,3,2,1,5,2,11
835,1,3,1,1,0,1,5,3,7,0,2,3,12
836,2,3,1,0,0,0,1,2,4,0,5,2,6
837,1,2,4,0,0,0,1,2,1,4,2,2,15
838,1,1,2,0,0,0,3,7,3,2,0,5,14
839,1,3,2,0,0,0,3,3,4,6,1,3,10
840,2,2,1,0,0,0,1,3,5,5,6,2,12
841,4,1,1,0,0,1,0,3,4,4,4,7,9
842,2,3,1,0,0,0,0,3,3,6,3,3,13
843,1,1,3,0,0,0,2,7,4,5,2,2,15
844,1,1,1,0,0,0,6,1,2,0,4,1,7
845,1,4,2,0,0,0,3,3,4,1,1,2,11
846,1,2,2,0,0,0,0,6,1,3,1,3,11
847,1,2,3,0,0,0,1,1,1,5,0,4,14
848,3,1,2,0,0,0,4,5,4,3,0,2,13
849,3,1,1,0,0,0,2,2,3,1,5,3,10
850,2,1,1,0,0,0,0,1,6,2,6,3,13
851,2,2,1,0,0,1,2,0,4,6,6,6,11
852,3,1,1,0,0,0,5,2,5,1,0,1,-1
853,1,2,1,0,0,0,5,5,6,2,1,3,10
854,1,1,1,0,0,0,1,6,5,0,6,6,9
855,1,3,4,1,0,0,5,4,4,3,1,1,-1
856,2,1,1,0,0,0,4,3,4,0,0,3,8
857,1,3,2,0,0,0,3,2,5,3,2,1,14
858,3,1,1,0,1,0,3,2,3,5,6,7,11
859,2,3,3,0,0,0,2,1,0,3,2,2,13
860,2,1,1,0,0,0,2,1,4,4,2,5,10
861,1,3,1,0,0,0,1,5,2,0,3,5,5
862,2,2,3,0,0,0,3,0,2,4,1,4,13
863,2,2,4,0,0,0,3,5,2,3,1,2,14
864,2,2,2,0,0,0,3,5,4,2,1,3,11
865,1,1,3,0,0,0,4,3,1,3,5,0,14
866,2,3,2,0,0,0,0,4,4,5,4,1,12
867,3,1,3,0,0,0,1,5,3,1,4,4,13
868,2,1,2,0,0,0,3,4,2,5,1,1,-1
869,2,1,3,0,0,0,5,3,2,4,3,1,12
870,2,1,1,0,0,1,2,1,3,6,1,7,7
871,1,1,3,1,0,0,3,0,5,2,2,2,15
872,3,4,1,0,0,0,1,2,3,2,2,4,7
873,3,2,3,0,0,0,2,2,1,3,3,1,11
874,1,4,1,0,0,0,0,3,3,6,3,3,11
875,1,1,4,0,1,0,6,7,3,3,3,4,15
876,1,3,1,0,0,0,1,3,1,2,2,1,10
877,2,3,2,0,0,0,1,3,3,5,4,2,12
878,1,3,2,0,0,0,1,4,1,6,2,2,14
879,3,2,2,0,0,0,2,2,2,4,4,2,11
880,2,1,2,0,0,0,1,6,5,1,4,5,13
881,3,4,2,0,0,0,0,1,2,4,2,3,11
882,3,4,1,0,0,0,0,1,1,2,1,3,7
883,1,1,1,0,0,0,6,3,2,7,4,4,14
884,2,1,1,0,0,0,3,1,5,0,2,1,11
885,4,2,1,0,0,0,2,0,4,1,6,1,9
886,2,1,1,0,0,0,3,6,3,1,0,7,10
887,2,3,1,0,0,0,0,2,2,1,2,3,8
888,2,3,4,0,0,0,1,3,1,3,2,0,13
889,1,3,1,0,0,1,1,2,5,7,4,5,12
890,2,2,2,0,0,0,1,0,0,5,1,5,10
891,1,2,4,0,0,0,2,6,2,4,0,2,15
892,2,1,1,0,0,0,3,5,1,6,4,1,9
893,1,1,2,0,0,0,3,7,0,2,3,5,14
894,3,1,2,0,0,0,3,3,3,2,6,1,12
895,1,1,2,0,0,0,2,7,2,1,0,6,14
896,1,3,2,1,0,0,5,4,3,1,2,3,15
897,1,3,1,0,0,0,3,5,2,5,5,0,14
898,4,1,2,0,0,0,0,3,2,2,2,1,8
899,1,2,2,0,0,0,2,1,2,6,0,5,14
900,1,1,1,0,0,0,2,1,3,0,5,1,6
901,1,2,1,1,0,1,6,3,7,0,1,3,11
902,1,1,1,0,0,0,4,0,1,4,5,4,12
903,4,1,2,0,0,0,3,1,3,1,6,0,11
904,3,2,2,0,0,0,2,1,3,3,5,2,11
905,3,3,1,0,0,0,2,0,5,2,3,2,11
906,1,1,1,0,0,1,3,1,3,0,0,1,-1
907,2,3,2,0,0,0,1,3,3,2,4,1,9
908,1,1,2,0,0,0,2,5,1,5,1,0,-1
909,2,2,1,0,0,0,1,5,1,6,0,1,-1
910,1,3,4,0,0,0,1,2,0,4,1,2,14
911,3,3,2,0,0,0,1,0,2,1,1,1,7
912,2,1,2,0,0,0,5,3,1,2,6,1,13
913,1,3,3,0,0,0,2,5,3,2,1,3,14
914,3,1,2,0,1,0,3,2,3,1,6,1,8
915,4,1,2,0,0,0,4,1,3,1,1,2,12
916,1,1,1,0,0,0,3,5,4,2,7,3,13
917,1,1,3,0,1,0,3,7,2,3,5,4,14
918,1,1,2,0,0,0,4,5,3,5,1,0,-1
919,3,1,1,0,0,0,0,5,5,1,5,4,11
920,1,2,1,0,0,0,3,6,3,0,0,6,13
921,2,2,2,0,0,0,1,5,4,3,5,2,13
922,3,3,2,0,0,0,2,0,4,4,2,4,12
923,1,3,3,0,0,0,1,3,1,4,0,1,-1
924,2,1,2,0,0,0,2,2,4,1,6,1,8
925,1,3,4,1,0,0,2,2,4,4,2,2,16
926,3,1,1,0,1,0,2,5,5,4,7,1,12
927,1,1,1,0,0,0,3,0,3,7,0,7,14
928,1,1,1,0,0,1,1,0,3,0,4,0,5
929,2,3,1,0,0,0,0,1,3,6,3,5,11
930,1,1,2,1,0,0,0,3,6,5,6,2,15
931,1,1,2,1,0,0,0,2,3,1,3,1,11
932,1,3,1,0,0,1,2,5,3,7,5,2,13
933,2,2,3,0,0,0,0,1,4,1,4,0,14
934,1,3,1,0,0,1,1,3,4,0,5,3,6
935,4,3,1,0,0,0,1,1,4,3,3,4,9
936,1,1,1,0,0,0,1,5,2,7,3,2,13
937,2,1,1,0,0,1,3,6,4,6,1,0,-1
938,2,1,3,0,1,0,3,1,2,1,5,2,14
939,3,3,1,0,0,0,2,0,3,3,5,3,11
940,1,2,1,0,0,0,3,4,3,0,0,4,11
941,3,1,1,0,0,1,1,2,5,5,4,7,11
942,2,1,1,0,0,1,2,6,4,1,6,7,6
943,1,2,1,0,0,0,4,6,1,7,3,1,11
944,1,3,1,0,0,0,4,5,1,2,5,3,12
945,2,1,1,0,0,0,1,6,3,6,4,0,13
946,1,2,2,0,0,0,4,3,1,6,5,3,13
947,1,2,1,0,0,1,4,2,5,0,1,2,8
948,2,1,1,0,0,0,2,6,1,6,1,0,-1
949,3,1,1,0,0,1,3,2,5,5,2,7,10
950,4,3,2,0,0,0,1,2,0,2,1,4,8
951,1,1,2,0,0,0,4,2,2,5,6,3,13
952,3,1,2,0,0,0,4,5,4,1,0,4,12
953,2,2,2,0,0,0,3,2,3,5,0,3,11
954,2,4,1,0,0,0,0,3,2,6,2,3,11
955,1,1,1,1,0,0,1,0,7,2,6,2,14
956,4,3,1,0,0,0,0,1,1,3,1,2,7
957,2,3,1,0,0,0,4,3,3,1,1,4,12
958,1,1,3,0,0,0,2,0,4,5,2,5,15
959,3,3,2,0,0,0,2,3,2,1,0,4,8
960,4,1,2,0,0,0,3,2,3,1,6,3,11
961,2,2,2,0,0,0,3,1,2,0,5,1,3
962,1,2,1,0,0,0,1,6,4,7,3,1,11
963,1,2,2,0,0,0,1,3,0,6,1,3,14
964,3,3,2,0,0,0,2,0,2,1,4,1,6
965,4,1,2,0,0,0,3,2,3,1,6,1,11
966,2,1,2,0,0,0,2,1,3,0,1,1,-1
967,2,3,1,0,0,0,1,4,3,3,2,1,10
968,3,2,1,0,0,0,2,1,0,2,2,1,4
969,2,2,1,0,0,0,1,0,3,0,2,0,10
970,4,1,1,0,1,0,3,3,4,1,7,4,9
971,1,1,1,0,0,0,2,7,5,2,3,5,12
972,3,2,1,0,0,0,0,4,3,2,3,2,10
973,2,1,1,0,0,1,5,1,5,6,0,5,12
974,1,2,1,0,0,0,1,2,2,5,1,3,7
975,1,1,1,0,1,0,4,7,3,6,7,1,13
976,1,2,2,0,0,0,1,6,2,5,3,1,14
977,4,4,1,0,0,0,0,1,2,3,2,4,6
978,2,2,1,0,0,0,1,2,5,3,6,1,12
979,4,1,1,0,0,0,2,4,1,3,3,7,8
980,1,1,2,0,0,0,4,0,1,2,5,2,14
981,1,1,1,0,0,0,2,6,2,1,0,5,11
